date;groundwaterlevel_m_a_s_l
2021-08-07 00:00;14.09135071
2021-08-08 00:00;14.56275348
2021-08-09 00:00;14.43124802
2021-08-10 00:00;15.02880241
2021-08-11 00:00;14.47696301
2021-08-12 00:00;14.48852947
2021-08-13 00:00;15.06252054
2021-08-14 00:00;14.31164427
2021-08-15 00:00;14.24479508
2021-08-16 00:00;14.32436345
2021-08-17 00:00;14.89633656
2021-08-18 00:00;14.77162317
2021-08-19 00:00;14.5759419
2021-08-20 00:00;14.11508641
2021-08-21 00:00;15.0288489
2021-08-22 00:00;14.7962817
2021-08-23 00:00;14.2257755
2021-08-24 00:00;14.52478069
2021-08-25 00:00;14.29490024
2021-08-26 00:00;14.36831688
2021-08-27 00:00;14.15341445
2021-08-28 00:00;14.41295129
2021-08-29 00:00;15.01195701
2021-08-30 00:00;14.5933307
2021-08-31 00:00;14.19957028
2021-09-01 00:00;14.6486328
2021-09-02 00:00;14.87710452
2021-09-03 00:00;14.45193241
2021-09-04 00:00;14.18553229
2021-09-05 00:00;14.6236938
2021-09-06 00:00;14.61575716
2021-09-07 00:00;14.12174666
2021-09-08 00:00;14.60164999
2021-09-09 00:00;14.10048383
2021-09-10 00:00;14.11247462
2021-09-11 00:00;14.37700931
2021-09-12 00:00;14.87619932
2021-09-13 00:00;14.93701933
2021-09-14 00:00;14.73941217
2021-09-15 00:00;14.09322562
2021-09-16 00:00;14.65127513
2021-09-17 00:00;14.62327152
2021-09-18 00:00;14.74446338
2021-09-19 00:00;14.09087719
2021-09-20 00:00;14.17001558
2021-09-21 00:00;14.4554822
2021-09-22 00:00;14.06724101
2021-09-23 00:00;14.93557713
2021-09-24 00:00;14.56607955
2021-09-25 00:00;14.30036682
2021-09-26 00:00;14.02904384
2021-09-27 00:00;14.48454276
2021-09-28 00:00;14.37830236
2021-09-29 00:00;14.28458647
2021-09-30 00:00;14.16399032
2021-10-01 00:00;14.12618107
2021-10-02 00:00;14.72381241
2021-10-03 00:00;14.43402777
2021-10-04 00:00;14.10572579
2021-10-05 00:00;14.90513908
2021-10-06 00:00;14.47604616
2021-10-07 00:00;14.04684751
2021-10-08 00:00;14.77637982
2021-10-09 00:00;14.09099517
2021-10-10 00:00;14.86835532
2021-10-11 00:00;14.96052033
2021-10-12 00:00;14.75656312
